repository,file_path,language,extension,loc,size_bytes
fastapi,tests/test_dependency_yield_except_httpexception.py,Python,.py,53,1961
fastapi,tests/test_datetime_custom_encoder.py,Python,.py,20,817
fastapi,tests/test_router_prefix_with_template.py,Python,.py,13,484
fastapi,tests/test_security_http_base_description.py,Python,.py,52,2201
fastapi,tests/test_security_api_key_cookie_optional.py,Python,.py,60,2267
fastapi,tests/test_openapi_servers.py,Python,.py,51,1759
fastapi,tests/test_swagger_ui_escape.py,Python,.py,30,1167
fastapi,tests/test_multipart_installation.py,Python,.py,115,5809
fastapi,tests/test_wrapped_method_forward_reference.py,Python,.py,24,997
fastapi,tests/test_security_scopes.py,Python,.py,31,1006
fastapi,tests/test_read_with_orm_mode.py,Python,.py,31,1215
fastapi,tests/test_validate_response.py,Python,.py,55,1977
fastapi,tests/test_security_api_key_header.py,Python,.py,54,2097
fastapi,tests/test_additional_responses_union_duplicate_anyof.py,Python,.py,109,4405
fastapi,tests/test_annotated.py,Python,.py,267,10725
fastapi,tests/test_additional_responses_custom_model_in_callback.py,Python,.py,134,6028
fastapi,tests/test_generate_unique_id_function.py,Python,.py,1644,76760
fastapi,tests/test_validate_response_dataclass.py,Python,.py,34,1167
fastapi,tests/test_ws_router.py,Python,.py,199,7651
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi_simple.py,Python,.py,65,2658
fastapi,tests/test_pydantic_v1_error.py,Python,.py,61,2347
fastapi,tests/test_security_oauth2_password_bearer_optional_description.py,Python,.py,61,2426
fastapi,tests/test_forms_single_model.py,Python,.py,116,3452
fastapi,tests/test_stringified_annotation_dependency_py314.py,Python,.py,20,711
fastapi,tests/test_ambiguous_params.py,Python,.py,57,2072
fastapi,tests/__init__.py,Python,.py,0,0
fastapi,tests/test_allow_inf_nan_in_enforcing.py,Python,.py,70,1823
fastapi,tests/test_stream_status_code.py,Python,.py,420,19770
fastapi,tests/test_security_openid_connect_optional.py,Python,.py,64,2618
fastapi,tests/test_router_include_context.py,Python,.py,794,32160
fastapi,tests/test_dependency_class.py,Python,.py,109,4466
fastapi,tests/test_security_scopes_sub_dependency.py,Python,.py,89,2956
fastapi,tests/test_response_model_data_filter_no_inheritance.py,Python,.py,56,1721
fastapi,tests/test_response_by_alias.py,Python,.py,284,11945
fastapi,tests/test_security_http_base_optional.py,Python,.py,49,2045
fastapi,tests/test_validation_error_context.py,Python,.py,123,4809
fastapi,tests/test_duplicate_models_openapi.py,Python,.py,69,2470
fastapi,tests/test_response_set_response_code_empty.py,Python,.py,94,3723
fastapi,tests/test_security_api_key_query.py,Python,.py,54,2076
fastapi,tests/test_typing_python39.py,Python,.py,19,709
fastapi,tests/test_nested_annotated_in_sequence.py,Python,.py,128,5175
fastapi,tests/test_route_scope.py,Python,.py,33,1530
fastapi,tests/test_return_none_stringified_annotations.py,Python,.py,12,431
fastapi,tests/test_security_http_bearer.py,Python,.py,51,2313
fastapi,tests/test_security_api_key_query_description.py,Python,.py,59,2256
fastapi,tests/test_response_code_no_body.py,Python,.py,98,3602
fastapi,tests/test_additional_properties_bool.py,Python,.py,109,4351
fastapi,tests/test_security_oauth2_optional_description.py,Python,.py,255,10132
fastapi,tests/test_regex_deprecated_params.py,Python,.py,132,5209
fastapi,tests/test_operations_signatures.py,Python,.py,18,934
fastapi,tests/test_deprecated_responses.py,Python,.py,55,2288
fastapi,tests/test_webhooks_security.py,Python,.py,124,5391
fastapi,tests/test_orjson_response_class.py,Python,.py,22,944
fastapi,tests/test_security_http_digest_optional.py,Python,.py,55,2332
fastapi,tests/test_dependencies_utils.py,Python,.py,6,241
fastapi,tests/test_fastapi_cli.py,Python,.py,29,866
fastapi,tests/test_forms_single_param.py,Python,.py,99,4192
fastapi,tests/test_dependency_after_yield_streaming.py,Python,.py,88,3312
fastapi,tests/test_additional_response_extra.py,Python,.py,39,1336
fastapi,tests/test_stringified_annotation_dependency.py,Python,.py,61,2270
fastapi,tests/test_jsonable_encoder.py,Python,.py,246,10584
fastapi,tests/test_dependency_contextmanager.py,Python,.py,288,11763
fastapi,tests/test_enforce_once_required_parameter.py,Python,.py,100,4154
fastapi,tests/test_generic_parameterless_depends.py,Python,.py,60,2023
fastapi,tests/test_serialize_response_dataclass.py,Python,.py,159,4958
fastapi,tests/test_starlette_urlconvertors.py,Python,.py,42,1678
fastapi,tests/test_router_circular_import.py,Python,.py,9,317
fastapi,tests/test_additional_responses_custom_validationerror.py,Python,.py,87,3253
fastapi,tests/test_dependency_after_yield_websockets.py,Python,.py,56,2005
fastapi,tests/test_required_noneable.py,Python,.py,37,1486
fastapi,tests/test_security_http_basic_realm_description.py,Python,.py,67,2965
fastapi,tests/test_security_http_base.py,Python,.py,50,2254
fastapi,tests/test_exception_handlers.py,Python,.py,57,2504
fastapi,tests/utils.py,Python,.py,22,716
fastapi,tests/test_security_http_bearer_optional.py,Python,.py,53,2307
fastapi,tests/test_stream_cancellation.py,Python,.py,67,2751
fastapi,tests/test_repeated_cookie_headers.py,Python,.py,21,792
fastapi,tests/test_tuples.py,Python,.py,246,11030
fastapi,tests/test_security_oauth2_authorization_code_bearer_description.py,Python,.py,66,2603
fastapi,tests/test_custom_route_class.py,Python,.py,91,3167
fastapi,tests/test_union_body.py,Python,.py,119,5022
fastapi,tests/test_repeated_parameter_alias.py,Python,.py,97,4262
fastapi,tests/test_dependency_duplicates.py,Python,.py,211,8993
fastapi,tests/test_security_api_key_header_description.py,Python,.py,59,2285
fastapi,tests/test_security_oauth2_optional.py,Python,.py,253,9988
fastapi,tests/test_dependency_contextvars.py,Python,.py,37,1568
fastapi,tests/test_translate.py,Python,.py,54,2095
fastapi,tests/test_default_response_class.py,Python,.py,151,5487
fastapi,tests/test_router_events.py,Python,.py,297,12287
fastapi,tests/test_compat.py,Python,.py,107,4581
fastapi,tests/test_swagger_ui_init_oauth.py,Python,.py,18,718
fastapi,tests/test_additional_responses_response_class.py,Python,.py,102,3887
fastapi,tests/test_dump_json_fast_path.py,Python,.py,36,1476
fastapi,tests/test_openapi_route_extensions.py,Python,.py,36,1273
fastapi,tests/test_security_oauth2_authorization_code_bearer.py,Python,.py,66,2724
fastapi,tests/test_additional_responses_router.py,Python,.py,156,5704
fastapi,tests/test_security_oauth2_password_bearer_optional.py,Python,.py,56,2280
fastapi,tests/test_security_oauth2_authorization_code_bearer_scopes_openapi.py,Python,.py,163,6759
fastapi,tests/test_response_dependency.py,Python,.py,126,5306
fastapi,tests/test_query.py,Python,.py,217,7548
fastapi,tests/test_custom_schema_fields.py,Python,.py,46,1325
fastapi,tests/test_request_param_model_by_alias.py,Python,.py,51,2182
fastapi,tests/test_pydanticv2_dataclasses_uuid_stringified_annotations.py,Python,.py,39,1131
fastapi,tests/test_dependency_cache.py,Python,.py,67,2787
fastapi,tests/test_application.py,Python,.py,1271,58296
fastapi,tests/test_strict_content_type_router_level.py,Python,.py,38,1720
fastapi,tests/test_serialize_response.py,Python,.py,38,1373
fastapi,tests/test_no_schema_split.py,Python,.py,157,6653
fastapi,tests/test_repeated_dependency_schema.py,Python,.py,96,4075
fastapi,tests/test_file_and_form_order_issue_9116.py,Python,.py,68,2304
fastapi,tests/test_security_http_basic_realm.py,Python,.py,61,2765
fastapi,tests/test_dependency_partial.py,Python,.py,198,6493
fastapi,tests/test_deprecated_openapi_prefix.py,Python,.py,36,1326
fastapi,tests/test_dependency_after_yield_raise.py,Python,.py,45,1774
fastapi,tests/test_empty_router.py,Python,.py,23,805
fastapi,tests/test_union_body_discriminator.py,Python,.py,193,8964
fastapi,tests/test_dependency_overrides.py,Python,.py,310,11457
fastapi,tests/test_openapi_separate_input_output_schemas.py,Python,.py,648,28494
fastapi,tests/test_router_redirect_slashes.py,Python,.py,26,974
fastapi,tests/test_stream_bare_type.py,Python,.py,50,2128
fastapi,tests/test_filter_pydantic_sub_model_pv2.py,Python,.py,166,6849
fastapi,tests/test_optional_file_list.py,Python,.py,21,789
fastapi,tests/test_additional_responses_default_validationerror.py,Python,.py,84,3409
fastapi,tests/test_callable_endpoint.py,Python,.py,13,426
fastapi,tests/test_local_docs.py,Python,.py,56,2548
fastapi,tests/test_path.py,Python,.py,628,21003
fastapi,tests/test_query_cookie_header_model_extra_params.py,Python,.py,106,3282
fastapi,tests/test_list_bytes_file_order_preserved_issue_14811.py,Python,.py,35,1411
fastapi,tests/test_sub_callbacks.py,Python,.py,275,14598
fastapi,tests/test_put_no_body.py,Python,.py,92,3889
fastapi,tests/test_response_model_data_filter.py,Python,.py,54,1701
fastapi,tests/main.py,Python,.py,127,4558
fastapi,tests/test_dependency_yield_scope_websockets.py,Python,.py,149,6177
fastapi,tests/test_infer_param_optionality.py,Python,.py,303,13515
fastapi,tests/test_security_api_key_query_optional.py,Python,.py,57,2179
fastapi,tests/test_openapi_query_parameter_extension.py,Python,.py,122,4901
fastapi,tests/test_include_router_defaults_overrides.py,Python,.py,7207,394863
fastapi,tests/test_skip_defaults.py,Python,.py,81,3036
fastapi,tests/test_extra_routes.py,Python,.py,333,15071
fastapi,tests/test_openapi_cache_root_path.py,Python,.py,56,2348
fastapi,tests/test_http_connection_injection.py,Python,.py,26,972
fastapi,tests/test_security_api_key_cookie.py,Python,.py,56,2157
fastapi,tests/test_serialize_response_model.py,Python,.py,115,4229
fastapi,tests/test_additional_properties.py,Python,.py,103,4238
fastapi,tests/test_security_openid_connect.py,Python,.py,61,2515
fastapi,tests/test_response_model_include_exclude.py,Python,.py,137,4118
fastapi,tests/test_form_default.py,Python,.py,22,829
fastapi,tests/test_param_class.py,Python,.py,16,604
fastapi,tests/test_top_level_security_scheme_in_openapi.py,Python,.py,48,1902
fastapi,tests/test_no_swagger_ui_redirect.py,Python,.py,20,786
fastapi,tests/test_get_model_definitions_formfeed_escape.py,Python,.py,148,6103
fastapi,tests/test_dependency_models.py,Python,.py,145,6159
fastapi,tests/test_ws_dependencies.py,Python,.py,48,2164
fastapi,tests/test_response_model_default_factory.py,Python,.py,30,1264
fastapi,tests/test_response_class_no_mediatype.py,Python,.py,99,3730
fastapi,tests/test_openapi_model_description_trim_on_formfeed.py,Python,.py,21,660
fastapi,tests/test_security_api_key_cookie_description.py,Python,.py,61,2345
fastapi,tests/test_security_http_bearer_description.py,Python,.py,57,2527
fastapi,tests/test_openapi_examples.py,Python,.py,399,16749
fastapi,tests/test_request_body_parameters_media_type.py,Python,.py,170,7344
fastapi,tests/test_strict_content_type_nested.py,Python,.py,56,2776
fastapi,tests/test_stream_json_validation_error.py,Python,.py,25,991
fastapi,tests/test_security_api_key_header_optional.py,Python,.py,57,2200
fastapi,tests/test_stringified_annotations_simple.py,Python,.py,17,545
fastapi,tests/test_regex_deprecated_body.py,Python,.py,140,5490
fastapi,tests/test_security_http_digest.py,Python,.py,53,2338
fastapi,tests/test_request_params/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_cookie/test_list.py,Python,.py,3,234
fastapi,tests/test_request_params/test_cookie/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_cookie/test_required_str.py,Python,.py,352,10642
fastapi,tests/test_request_params/test_cookie/test_optional_str.py,Python,.py,271,8810
fastapi,tests/test_request_params/test_cookie/test_optional_list.py,Python,.py,3,234
fastapi,tests/test_request_params/test_form/test_list.py,Python,.py,364,11973
fastapi,tests/test_request_params/test_form/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_form/test_required_str.py,Python,.py,340,10904
fastapi,tests/test_request_params/test_form/utils.py,Python,.py,5,285
fastapi,tests/test_request_params/test_form/test_optional_str.py,Python,.py,267,9087
fastapi,tests/test_request_params/test_form/test_optional_list.py,Python,.py,288,10103
fastapi,tests/test_request_params/test_header/test_list.py,Python,.py,360,11614
fastapi,tests/test_request_params/test_header/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_header/test_required_str.py,Python,.py,341,10528
fastapi,tests/test_request_params/test_header/test_optional_str.py,Python,.py,263,8706
fastapi,tests/test_request_params/test_header/test_optional_list.py,Python,.py,287,9842
fastapi,tests/test_request_params/test_file/test_required.py,Python,.py,372,11347
fastapi,tests/test_request_params/test_file/test_list.py,Python,.py,388,11832
fastapi,tests/test_request_params/test_file/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_file/test_optional.py,Python,.py,301,10017
fastapi,tests/test_request_params/test_file/utils.py,Python,.py,5,271
fastapi,tests/test_request_params/test_file/test_optional_list.py,Python,.py,321,11068
fastapi,tests/test_request_params/test_body/test_list.py,Python,.py,361,12158
fastapi,tests/test_request_params/test_body/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_body/test_required_str.py,Python,.py,344,11204
fastapi,tests/test_request_params/test_body/utils.py,Python,.py,5,268
fastapi,tests/test_request_params/test_body/test_optional_str.py,Python,.py,343,11786
fastapi,tests/test_request_params/test_body/test_optional_list.py,Python,.py,368,12933
fastapi,tests/test_request_params/test_path/test_list.py,Python,.py,1,63
fastapi,tests/test_request_params/test_path/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_path/test_required_str.py,Python,.py,74,2492
fastapi,tests/test_request_params/test_path/test_optional_str.py,Python,.py,1,45
fastapi,tests/test_request_params/test_path/test_optional_list.py,Python,.py,1,45
fastapi,tests/test_request_params/test_query/test_list.py,Python,.py,361,11469
fastapi,tests/test_request_params/test_query/__init__.py,Python,.py,0,0
fastapi,tests/test_request_params/test_query/test_required_str.py,Python,.py,344,10401
fastapi,tests/test_request_params/test_query/test_optional_str.py,Python,.py,263,8577
fastapi,tests/test_request_params/test_query/test_optional_list.py,Python,.py,283,9625
fastapi,tests/test_modules_same_name_body/__init__.py,Python,.py,0,0
fastapi,tests/test_modules_same_name_body/test_main.py,Python,.py,148,6366
fastapi,tests/test_modules_same_name_body/app/a.py,Python,.py,5,160
fastapi,tests/test_modules_same_name_body/app/__init__.py,Python,.py,0,0
fastapi,tests/test_modules_same_name_body/app/b.py,Python,.py,5,161
fastapi,tests/test_modules_same_name_body/app/main.py,Python,.py,5,150
fastapi,tests/memory_benchmarks/test_route_dependency_graph.py,Python,.py,47,1738
fastapi,tests/memory_benchmarks/test_openapi.py,Python,.py,28,853
fastapi,tests/memory_benchmarks/__init__.py,Python,.py,0,0
fastapi,tests/memory_benchmarks/test_dependency_graph.py,Python,.py,67,2389
fastapi,tests/test_tutorial/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_stream_data/test_tutorial002.py,Python,.py,112,4481
fastapi,tests/test_tutorial/test_stream_data/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_stream_data/test_tutorial001.py,Python,.py,144,5858
fastapi,tests/test_tutorial/test_bigger_applications/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_bigger_applications/test_main.py,Python,.py,552,23329
fastapi,tests/test_tutorial/test_strict_content_type/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_strict_content_type/test_tutorial001.py,Python,.py,34,1200
fastapi,tests/test_tutorial/test_request_form_models/test_tutorial002.py,Python,.py,184,6927
fastapi,tests/test_tutorial/test_request_form_models/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_request_form_models/test_tutorial001.py,Python,.py,168,6390
fastapi,tests/test_tutorial/test_separate_openapi_schemas/test_tutorial002.py,Python,.py,137,5839
fastapi,tests/test_tutorial/test_separate_openapi_schemas/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_separate_openapi_schemas/test_tutorial001.py,Python,.py,137,5839
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial002.py,Python,.py,32,1171
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial003.py,Python,.py,42,1512
fastapi,tests/test_tutorial/test_behind_a_proxy/__init__.py,Python,.py,0,0
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial001_01.py,Python,.py,15,545
fastapi,tests/test_tutorial/test_behind_a_proxy/test_tutorial004.py,Python,.py,41,1476
